period:geng5|五更|是日，嘉祐三年三月三日，五更三點，天子駕坐紫宸殿，受百官朝賀已畢，當有殿頭官喝道：「有事出班早奏，無事卷簾退朝|水浒传|施耐庵|sfw
period:geng5|五更天|五更天的時候就一連起來了兩次，今日早晨略覺身子倦些。|红楼梦|曹雪芹|sfw
period:geng5|五更三點|次日五更三點，太宗駕坐金鑾寶殿，文武眾臣趨朝。|西游记|吴承恩|sfw
period:geng5|五更|家人一見啟秀，便抱頭痛哭，說是老太太昨日看見老爺被洋兵捉來，頓時痰厥，不省人事，今早五更，已是咽氣死了|邻女语|忧患余生|sfw
period:geng5|五更|明日五更，我來討話。|金瓶梅|兰陵笑笑生|sfw
period:hai|亥時|墨卿道：「他是亥時罷，我聽姑母講過的|兰花梦奇传|吟梅山人|sfw
period:hai|亥時|八戒道：「鬼乃陰靈也，一日至晚，交申酉戌亥時方出|西游记|吴承恩|sfw
period:hai|亥時|再要問我日子，我就說是三十日亥時生的|镜花缘|李汝珍|sfw
period:hai|亥時|禁指第四節寅，第三節卯，……照前順排，至食指第四節為亥時|镜花缘|李汝珍|sfw
period:hai|亥時|你想這裡同歲甚多，設或都說臘月三十日亥時生的，難道你還替他分別上四刻、下四刻麼|镜花缘|李汝珍|sfw
period:mao|卯時|二妾大喜，即將平日的窖藏，取了十二萬出來，等到天色微明時，叫人來運到船上，分裝了五船，卯時起行，趕到亥時，就到了肇慶，連忙僱了腳夫，運到寓所，便連夜去知照杜勤，杜勤又知照了徐鳳|九命奇冤|吴趼人|sfw
period:mao|卯時|拉到半邊，問道：「宅上可是今日卯時上梁安柱麼|醒世恒言|冯梦龙|sfw
period:mao|卯時|施復仰天看了一看，乃道：「此時正是卯時了，快些豎起來|醒世恒言|冯梦龙|sfw
period:mao|卯時|不想今早五鼓時分，老漢夢見枕邊走出八個白衣小廝，腰間俱束紅縧，在床前商議道：『今日卯時，盛澤施家豎柱安梁，親族中應去的，都已到齊了|醒世恒言|冯梦龙|sfw
period:mao|卯時|學生行年二十九歲，正月二十七日卯時建生。|金瓶梅|兰陵笑笑生|sfw
period:mao|卯時|西門慶道：“你只添上個李氏，辛未年正月十五日卯時建生，同男官哥兒，丙申年七月廿三日申時建生罷|金瓶梅|兰陵笑笑生|sfw
period:mao|卯時|竹山又跪下哀告道：“學生行年二十九歲，正月二十七日卯時建生，不幸去年荊妻已故，家緣貧乏，實出寒微|金瓶梅|兰陵笑笑生|sfw
period:morning|早上|不知又向老子搗個甚麼鬼，早上溜了出來，到可文家去|二十年目睹之怪现状|吴趼人|sfw
period:morning|早上|一日早上，我要到關上去，出了門口，要到前面僱一匹馬|二十年目睹之怪现状|吴趼人|sfw
period:morning|早上|從早上八點鐘趕到十一點鐘，畫好了三張，方才坐席吃酒|二十年目睹之怪现状|吴趼人|sfw
period:morning|早上|巡捕帶回捕房，押了一夜，明日早上解送公堂，稟明原由|二十年目睹之怪现状|吴趼人|sfw
period:morning|早上|早上各伙計都有事，德泉也要照應一切，我便不去驚動他們|二十年目睹之怪现状|吴趼人|sfw
period:morning|早上|約定明日早上，我去看他，順便覷景翼動靜，然後分投回去|二十年目睹之怪现状|吴趼人|sfw
period:morning|早上|我道：「早上姻伯說的瓜分之後，連屁也不能放一個，這是甚麼道理|二十年目睹之怪现状|吴趼人|sfw
period:morning|早上|今天早上，下了一陣雨，天氣風涼，我閒著沒事，便到謙益棧看伯父|二十年目睹之怪现状|吴趼人|sfw
period:morning|早上|因為久慕京師琉璃廠之名，這天早上，便在客棧櫃上問了路逕，步行前去，一路上看看各處市景|二十年目睹之怪现状|吴趼人|sfw
period:morning|早上|二來我定的例，早晚各處都要點名，早上點過名才開大門，晚上也點過名才關門，不許有半個閒人在衙門裡面|二十年目睹之怪现状|吴趼人|sfw
period:morning|早晨|到縣裡畫卯已畢，伺候了一早晨，回到家。|金瓶梅|兰陵笑笑生|sfw
period:night|半夜|睡到半夜時，忽然隔壁房內，人聲鼎沸起來，把我鬧醒了|二十年目睹之怪现状|吴趼人|sfw
period:night|半夜|那麼你們就快點去辦，一面多叫小工，能夠半夜裡起完更好|二十年目睹之怪现状|吴趼人|sfw
period:night|半夜|等了五六天不見來，到了第八天的晚上，忽然半夜裡有人來打門|二十年目睹之怪现状|吴趼人|sfw
period:night|半夜|當天半夜裡開船，及至天亮起來，已經出了吳淞口，走的老遠的了|二十年目睹之怪现状|吴趼人|sfw
period:night|半夜|到了下午，先發了行李出去，然後眾人下船，直到半夜時，船才開行|二十年目睹之怪现状|吴趼人|sfw
period:night|半夜|此時正是正月十七八的時候，乘著下半夜的月色，鼓輪出口，到了吳淞，天色方才平明|二十年目睹之怪现状|吴趼人|sfw
period:night|半夜|便對姊姊道：「我們家可有乾點心，弄點出去，有個同事來了，說有事睡不著，在那裡談天，恐怕半夜裡要飯呢|二十年目睹之怪现状|吴趼人|sfw
